NO_REGIAO,CO_REGIAO,SG_UF,AGUA_POTAVEL,BANHEIRO,BIBLIOTECA,LABORATORIO_CIENCIAS,LABORATORIO_INFORMATICA,QUADRA_ESPORTES,REFEITORIO,INTERNET_APRENDIZAGEM
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sul,4,PR,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sul,4,PR,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
